"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007005","GO:0007005","mitochondrion organization","168/2715","413/9821",3.61707747602169e-09,1.7154324844614e-07,1.36750911593452e-07,"Cttn/Mapt/Timm44/Bag3/Dnm1l/Septin4/Tigar/Gsk3b/Wipi2/Atg2b/Slc9a1/Park7/Hspa4/Cdc37/Cntnap1/Slc25a46/Ndufaf2/Ndufs7/Arfip2/Fundc2/Slc25a5/Bcap31/Ddhd1/Tomm20/Plec/Letm1/Vat1/Rala/Hsp90aa1/Slc25a4/Rap1gds1/Rab3a/Gclm/Ndufs1/Aip/Vps13c/Phb2/Ywhaz/Dctn6/Ndufa12/Ndufa9/Ndufa10/Lmna/Camk2a/Ndufb5/Vdac2/Cnp/Sod2/Snca/Vps35/Aifm1/Fis1/Ndufb3/Map1lc3a/Ndufb11/Ghitm/Ndufb10/Ndufs3/Gdap1/Vdac1/Mcu/Phb/Lonp1/Ndufa3/Ndufa2/Rhot1/Mfn2/Ndufs6/Sfn/Timm22/Mtch2/Agk/Acaa2/Ndufs5/Acad9/Afg3l2/Agtpbp1/Akt1/Akt3/Armc1/Armcx3/Arrb2/Atg2a/Atg3/Atp7a/Atpaf1/Bcl2l2/Becn1/Bnip3/Casp1/Cav2/Cdk5/Cers1/Cisd2/Clec16a/Cluh/Cntnap2/Cox7a2/Cox7a2l/Cyrib/Ddhd2/Dnajc11/Fam162a/Fez1/Gabarapl2/Gclc/Golph3/Gsk3a/Hdac6/Hebp2/Hip1r/Htt/Huwe1/Lpin1/Maip1/Mapk9/Mff/Miga1/Miga2/Msto1/Mtfr1l/Mtm1/Mtx2/Myh14/Ndufa11/Ndufaf4/Ndufaf7/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Nipsnap2/Ogt/Optn/Pam16/Pdcd5/Pex5/Pla2g6/Plscr3/Pmpca/Pmpcb/Pnpt1/Prdx3/Prkaa1/Ralbp1/Retreg1/Rhot2/Rnf7/Rrm2b/Samm50/Sh3glb1/Smurf1/Snx7/Spire1/Sqstm1/Stat2/Stat3/Taco1/Them4/Timm50/Tomm22/Tomm34/Trak1/Uqcc1/Vps13a/Wasf1/Wdr45/Wdr45b",168
"GO:0032886","GO:0032886","regulation of microtubule-based process","89/2715","187/9821",3.70177860766224e-09,1.73949633288495e-07,1.38669234371046e-07,"Igbp1/Mapt/Map1a/Map1b/Clasp2/Chmp2b/Prune1/Ckap5/Dync1li1/Map6/Gsk3b/Dctn1/Git1/Arhgef7/Pdcd6ip/Anxa5/Nefh/Chmp7/Pak1/Camsap2/Cyld/Clasp1/Mapre3/Hsph1/Rock2/Pafah1b1/Chmp4b/Stmn1/Mapre2/Eml4/Hnrnpu/Tppp/Cdkn1b/Dync1h1/Camsap1/Snca/Gnai1/Tubb4a/Cltc/Apc/Apc2/Arl2/Bbs4/Bicd1/Borcs5/Camsap3/Cep131/Cep97/Cfap20/Chmp1a/Chmp2a/Chmp5/Chordc1/Clip1/Clip3/Dysf/Fez1/Fgf13/Fkbp4/Fsd1/Hdac6/Inpp5j/Katnb1/Kif3a/Macf1/Mapre1/Mark2/Mark4/Mpdz/Nup62/Phldb1/Prkaa1/Prkaa2/Rae1/Rhoa/Slain2/Specc1l/Spryd4/Stk11/Stmn2/Stmn3/Tacc1/Tacc2/Tbcd/Togaram1/Trim36/Ttbk2/Vps4b/Wdr47",89
"GO:0090407","GO:0090407","organophosphate biosynthetic process","155/2715","375/9821",4.03719937725081e-09,1.87986683729806e-07,1.49859295544075e-07,"Ampd2/G6pdx/Pcyt2/Idh1/Tkt/Sdha/Impa1/Dip2a/Ndufs7/Gphn/Vapa/Lpcat1/Paics/Map2k1/Vcp/Acat1/Ppip5k1/Ip6k1/Cds2/Agpat4/Adcy9/Ndufs1/Ak1/Pip4k2a/Eno1/Acly/Acot7/Dlat/Dld/Ndufa12/Ndufa9/Ndufa10/Acsl6/Fabp5/Atic/Sdhb/Capn2/Cdipt/Pi4ka/Gmpr/Ndufb5/Ckb/Ndufv1/Mthfd1/Agpat3/Sdhc/Dgkq/Ndufv2/Ndufa7/Snca/Cmpk1/Ndufb3/Slc27a1/Cept1/Ndufb11/Gmps/Ckmt1/Ndufb10/Ndufs3/Pdhb/Atp5pb/Chpt1/Aldoa/Ndufa3/Ndufa2/Gk/Serinc5/Agpat5/Lclat1/Ndufs6/Ndufs5/Ak2/Acsl3/Acsl4/Acss2/Adk/Adsl/Agpat1/Ak3/Akr1a1/Ampd3/Becn1/Bpnt1/Cad/Chkb/Chp1/Coasy/Ctps2/Dgke/Dgkg/Dgkh/Dgki/Dgkz/Dtymk/Efr3b/Fitm2/Flad1/Gart/Gpaa1/Hmgcs1/Idh2/Impa2/Impdh2/Inpp1/Inppl1/Isyna1/Itpkc/Lpcat4/Lpgat1/Lpin1/Mapk1/Mpc1/Mpc2/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3/Nme1/Nme2/Nos1/Nudt2/Osbp/Pank4/Pcyt1b/Pdk2/Pdk3/Pdxk/Pi4k2a/Pi4kb/Pigu/Pik3c2a/Pik3c3/Pik3ca/Pik3cd/Pik3r4/Pip4k2b/Pip4k2c/Pip5k1c/Pla2g6/Plscr3/Ppip5k2/Prpsap1/Prpsap2/Ptk2b/Pygl/Rfk/Rrm2b/Sh3glb1/Sord/Stat3/Umps/Uprt/Vac14",155
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis","166/2715","410/9821",6.70925853224547e-09,3.04113470815587e-07,2.42433291537775e-07,"Palm/Cttn/Wasl/Mapt/Fermt2/Rab3gap2/Map1b/Clasp2/Asap1/Ckap5/Nck1/Tppp3/Gsk3b/Dctn1/Dpysl3/Lrsam1/Bcas3/Avil/Dnm3/Git1/Arhgap35/Nf2/Flot1/Park7/Pdcd6ip/Septin7/Snx9/Septin9/Snap91/Pak1/Swap70/Bin1/Lcp1/Eif4g1/Stam/Clasp1/Actr2/Pfn1/Rock2/Cdc42ep4/Wars1/Vcp/Epn1/Rala/Arpc2/Hsp90aa1/Synpo/Rims1/Cfl1/Baiap2l1/Tpm1/Pip4k2a/Nckap1/Tppp/Twf2/Msn/Ddx3x/Prkca/Cdkn1b/Dync1h1/Gpm6a/Snca/Dag1/Flna/Fscn1/Adgrl1/Cdc42/Thy1/Cdc42ep1/Abi2/Actr3/Adgrb3/Apc/Aqp1/Arap1/Arf6/Arhgef10l/Arl2/Atg2a/Atp7a/Baiap2/Bbs4/Becn1/Braf/Carmil1/Carmil2/Ccdc88a/Ccp110/Chmp2a/Clip1/Cnot2/Cntnap2/Cracd/Crbn/Dab2ip/Dlg5/Dock11/Evl/Faf1/Fam98a/Fchsd1/Fchsd2/Flrt3/Fmn1/Fnbp1l/G3bp1/G3bp2/Hdac4/Hgs/Hip1r/Hopx/Hras/Htt/Il1rap/Kit/Limch1/Lims1/Map4k4/Mapk9/Mapre1/Mark4/Mtss1/Myd88/Nck2/Nek7/Nlgn2/Ntrk1/Ntrk3/Nup62/Phldb1/Pip4k2b/Pip4k2c/Ppm1e/Ppp2r5b/Prkce/Prkcq/Psmc5/Ptk2b/Ptpn11/Rab3gap1/Rhoa/Rictor/S100a10/Sdcbp/Sema4d/Sh3glb1/Slain2/Slitrk3/Slitrk5/Snf8/Snx4/Snx7/Src/Stub1/Stx18/Togaram1/Tsc1/Tsg101/Ttbk1/Ttbk2/Ube2v2/Vasp/Vps4a/Vps4b/Wasf2/Wdr45",166
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","138/2715","329/9821",9.73836912250011e-09,4.29999367633152e-07,3.42787058313774e-07,"Sorbs1/G6pdx/Tigar/Gsk3b/Git1/Idh1/Pygb/Ppp1r2/Tkt/Park7/Sdha/Ppp1ca/Ndufs7/Pfkp/Cox5b/Trap1/Pgam1/Etfa/Gbe1/Plec/Dlst/Vcp/Acat1/Taldo1/Ppp1cc/Sucla2/Hk1/Ndufs1/Cisd1/Eno1/Pfkm/Phb2/Dlat/Ldha/Dld/Eno2/Mpi/Ndufa12/Ndufa9/Ugp2/Ndufa10/Slc25a12/Sdhb/Acadm/Cycs/Mdh1/Myo5a/Uqcrfs1/Slc25a22/Cyc1/Gapdh/Ndufb5/Ndufv1/Sdhc/Ndufv2/Ndufa7/Sod2/Snca/Adh5/Cox4i1/Ndufb3/Ndufb11/Ndufb10/Ndufs3/Pgk1/Gpd1/Pdhb/Uqcrc2/Atp5pb/Ptges3/Aldoa/Ndufa3/Ndufa4/Ndufa2/Slc25a25/Slc4a1/Slc25a18/Pygm/Pgd/Mfn2/Idh3g/Ndufs6/Mtch2/Cox7c/Uqcrb/Uqcrh/Ndufs5/Aco1/Adsl/Akt1/Arl2/Atp7a/Bnip3/Cox7a2/Cox7a2l/Crot/Eif6/Epm2aip1/Etfdh/Gnpda1/Gsk3a/Hdac4/Ide/Idh2/Irs2/Iscu/Mrps36/Mt3/Mtfr1l/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3/Nipsnap2/Ogt/Pfkfb2/Pfkl/Pgls/Phka1/Pik3ca/Pnpt1/Ppp1cb/Ppp1r1a/Ppp1r3f/Prkaa1/Prkaa2/Prkag2/Pygl/Rbks/Rhoa/Rptor/Shmt2/Sirt3/Stat3/Stbd1/Taco1",138
"GO:0007034","GO:0007034","vacuolar transport","68/2715","134/9821",1.02458707682996e-08,4.48541453634451e-07,3.57568445436206e-07,"Scyl2/Chmp2b/Stx7/Ehd3/Gak/Vipas39/Ap3s1/Ap3d1/Gga3/Ap3s2/Chmp7/Bin1/Hspa8/Stam/Rbsn/Chmp4b/Vcp/Vps37a/Chmp3/Vps13c/Atp6v0d1/Psap/Cacng2/Vps35/Ap1g1/Arf1/Becn1/Ccdc91/Chmp1a/Chmp2a/Chmp5/Clec16a/Dtx3l/Epg5/Hgs/Leprotl1/Lyst/Mtm1/Mvb12a/Nedd4/Pik3c3/Pik3r4/Ptpn23/Rhob/Smurf1/Snapin/Snf8/Snx16/Trak1/Tsg101/Ubxn6/Vamp7/Vps11/Vps13a/Vps18/Vps25/Vps28/Vps33a/Vps36/Vps37c/Vps39/Vps4a/Vps4b/Vps51/Vps53/Vta1/Vti1b/Zfyve16",68
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","114/2715","263/9821",2.25196298671109e-08,8.94151505266217e-07,7.12800034716631e-07,"Dmtn/Dnm1l/Srcin1/Ppp3ca/Pclo/Rab11fip5/Kif5b/Hcfc1/Ppid/Madd/Park7/Anxa5/Rab3c/Oga/Myo18a/Ndufaf2/Rab11fip2/Cplx1/Syt7/Slc12a2/C2cd2l/Stxbp5l/Rab11b/Cask/Sncg/Stxbp5/Pafah1b1/Ap1b1/Tardbp/Rap1gds1/Vsnl1/Rab3a/Pfkm/Steap3/Brsk2/Llgl1/Myh10/Myo5a/Ppp3cb/Glul/Bsg/Ppia/Tmed10/Psap/Vps35/Abat/Rab10/Glud1/Ttn/Slc16a1/Mcu/Rab15/Pde4c/Rab3b/Rab3d/Hadh/Erp29/Preb/Ezr/Aacs/Acsl4/Ap1g1/Apbb1/Apbb3/Arf1/Arf6/Cd200/Cd2ap/Cdk16/Copg2/Cpt1a/Doc2b/Eipr1/Ensa/Exoc1/Frmd4a/Glrx/Golph3/Htt/Ica1/Idh2/Irs2/Jagn1/Kcnb1/Kcnj11/Lyst/Mpc2/Neo1/Nlgn2/Nos1/Osbp/Pde1c/Pfkfb2/Pfkl/Pick1/Pik3c3/Pla2g6/Prkce/Prkcq/Psmd9/Ptpn11/Ptpn23/Rab8a/Raf1/Rapgef4/Rims2/Rptor/Sec24a/Smad2/Snx19/Sri/Stx1a/Tango6/Ube2q1",114
"GO:1902414","GO:1902414","protein localization to cell junction","59/2715","113/9821",2.53123653355261e-08,9.74811543222292e-07,7.77100634242231e-07,"Mapt/Fermt2/Map1a/Pak2/Afdn/Vcl/Klc1/Pclo/Gsk3b/Kif5b/Git1/Snap25/Adam22/Arhgap44/Dlg2/Cplx1/Gphn/Bsn/Snap47/Map2k1/Magi2/Gripap1/Vamp2/Hspb1/Tjp2/Camk2a/Homer1/Cacng2/Vps35/Dag1/Rap1a/Lgi1/Flna/Stx1b/Actn4/Arhgef18/Baiap2/Cdk5/Dlg4/Dlg5/Grip1/Hras/Iqsec2/Jak1/Kif3a/Kif5a/Kif5c/Mapk10/Mapk8ip3/Mapk9/Nectin1/Nectin3/Nlgn2/Rab27b/Rab8a/Rapgef4/Shank1/Slitrk3/Tnik",59
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","165/2715","414/9821",2.7522557865573e-08,1.04422623249974e-06,8.32436662460489e-07,"Map4/Myh9/Mapt/Map1a/Map1b/Clasp2/Dync1li2/Chmp2b/Prune1/Ckap5/Nefl/Dync1li1/Dctn2/Map6/Tppp3/Dock7/Gsk3b/Dctn1/Eml1/Nudc/Nsfl1c/Bcas3/Nefm/Git1/Arhgef7/Clip2/Map7/Pdcd6ip/Tuba4a/Nefh/Map7d1/Chmp7/Pak1/Camsap2/Cyld/Katnal1/Kif2a/Map7d2/Dst/Clasp1/Crmp1/Mapre3/Hsph1/Rock2/Pafah1b1/Chmp4b/Vcp/Tubb5/Cfl1/Stmn1/Mapre2/Eml4/Dctn6/Brsk2/Hnrnpu/Tppp/Llgl1/Lmna/Cdkn1b/Tubb3/Ptpa/Dync1h1/Gapdh/Fmn2/Ctnnb1/Cnp/Camsap1/Snca/Dag1/Flna/Tubb4b/Dvl1/Slc16a1/Gnai1/Tubb4a/Kpnb1/Cltc/Tubal3/Ezr/Aaas/Abraxas2/Apc/Apc2/Arl2/Axin1/Bbs4/Bicd1/Brsk1/Camsap3/Ccdc120/Ccdc88a/Ccp110/Cdc42bpa/Cep131/Cep97/Cetn2/Chek1/Chmp1a/Chmp2a/Chmp5/Chordc1/Chp1/Clip1/Clip3/Csnk1d/Dclk2/Dysf/Fbxw11/Fgf13/Fkbp4/Fsd1/Hdac6/Htt/Inpp5j/Itgb1/Katnb1/Kif3a/Kif3b/Lrrc49/Mapre1/Mark1/Mark2/Mark3/Mark4/Mpdz/Nav1/Nckap5l/Nup62/Pard3/Pex14/Phldb1/Ppp1r12a/Prkaa1/Prkaa2/Rae1/Ralbp1/Ranbp1/Rgs14/Rhoa/Slain2/Slk/Spag1/Spast/Specc1l/Spire1/Spryd4/Srgap2/Stmn2/Stmn3/Tacc1/Tacc2/Tbcd/Tbce/Tbcel/Togaram1/Trim36/Ttbk2/Ttl/Ttll1/Tubgcp3/Txndc9/Vps4b/Washc1/Wdr47/Zw10",165
"GO:0106027","GO:0106027","neuron projection organization","52/2715","96/9821",3.43712235316457e-08,1.27572034006587e-06,1.01697922257249e-06,"Cttn/Wasl/Dbnl/Map1a/Afdn/Ckap5/Dnm1l/Srcin1/Gsk3b/Dctn1/Dnm3/Pdlim5/Septin7/Arhgap44/Dip2a/Sipa1l1/Rph3a/Dbn1/Actr2/Cask/Kif1a/Pafah1b1/Camk2b/Cfl1/Ctnnd2/Homer1/Vps35/Dvl1/Cdc42/Mfn2/Abcd2/Abi2/Abl2/Actr3/Arf1/Baiap2/Caprin1/Cdk5/Cntnap2/Dhx36/Dlg4/Hdac6/Mtmr2/Pak3/Pick1/Pls1/Ppfia2/Pten/Shank1/Tanc1/Tanc2/Ube3a",52
"GO:0019941","GO:0019941","modification-dependent protein catabolic process","182/2715","468/9821",4.38001354082346e-08,1.56884121371313e-06,1.25064943134738e-06,"Plaa/Map1a/Psmc3/Chmp2b/Gsk3b/Usp5/Nsfl1c/Araf/Pcnp/Park7/Chmp7/Cyld/Usp14/Stam/Pcbp2/Bcap31/Trim3/Hsp90ab1/Trim2/Cul5/Chmp4b/Vcp/Trim9/Agap3/Tgfb1i1/Psmd2/Vps37a/Psmd14/Sirt2/Uba1/Uchl1/Ubr4/Usp9x/Rad23b/Zyg11b/Canx/Psmd3/Ctnnb1/Nedd8/Svip/Psma1/Dvl1/Rpl5/Psma7/Lonp1/Psma4/Fbxo2/Dab2/Psmc2/Zmpste24/Rpl23/Ube2g1/Adrm1/Agtpbp1/Akt1/Amn1/Anapc1/Apc/Apc2/Arrb2/Ate1/Axin1/Birc2/Cacul1/Calr/Cbl/Ccdc22/Cd2ap/Cdc16/Chmp1a/Chmp2a/Chmp5/Clec16a/Clgn/Cnot4/Cops3/Crbn/Csnk1a1/Csnk1d/Csnk1e/Csnk2a2/Cul2/Cul3/Cul4b/Ddb1/Ddrgk1/Dnajb2/Dtx3l/Ecpas/Eif3h/Eloc/Faf1/Fbxl16/Fbxl20/Fbxo31/Fbxo4/Fbxw11/Gclc/Glmn/Gsk3a/Hdac6/Hectd1/Hecw1/Hipk2/Hspbp1/Huwe1/Itch/Mapk9/Mkrn2/Mtm1/N4bp1/Nedd4/Nedd4l/Nploc4/Ogt/Otud7a/Pdcl3/Ppp1r11/Ppp2r5c/Psma6/Psmb3/Psmb5/Psmc4/Psmc5/Psmd1/Psmd11/Psmd13/Psmd4/Psmd6/Pten/Ptk2b/Ptpn23/Rbx1/Rc3h1/Rnf14/Rnf7/Rps7/Sdcbp/Skp1/Smurf1/Snf8/Stub1/Trim25/Trim67/Trip4/Tsg101/Uba6/Ubap1/Ube2j1/Ube2k/Ube2v2/Ube3a/Ube3c/Ubl4a/Ubr1/Ubr3/Ubxn1/Ubxn4/Uchl5/Ufd1/Usp10/Usp13/Usp15/Usp19/Usp20/Usp24/Usp25/Usp4/Usp46/Usp47/Usp7/Usp8/Vps25/Vps28/Vps36/Vps37c/Vps4a/Vps4b/Wfs1/Wwp2/Yod1/Zfand2b",182
"GO:0071692","GO:0071692","protein localization to extracellular region","114/2715","266/9821",4.78160793836834e-08,1.68906178347053e-06,1.34648691055759e-06,"Dmtn/Dnm1l/Srcin1/Ppp3ca/Pclo/Rab11fip5/Kif5b/Hcfc1/Ppid/Madd/Park7/Anxa5/Rab3c/Oga/Myo18a/Ndufaf2/Rab11fip2/Cplx1/Syt7/Slc12a2/C2cd2l/Stxbp5l/Rab11b/Cask/Sncg/Stxbp5/Pafah1b1/Ap1b1/Tardbp/Rap1gds1/Vsnl1/Rab3a/Pfkm/Steap3/Brsk2/Llgl1/Myh10/Myo5a/Ppp3cb/Glul/Bsg/Ppia/Tmed10/Psap/Vps35/Abat/Rab10/Glud1/Ttn/Slc16a1/Mcu/Rab15/Pde4c/Rab3b/Rab3d/Hadh/Erp29/Preb/Ezr/Aacs/Acsl4/Ap1g1/Apbb1/Apbb3/Arf1/Arf6/Cd200/Cd2ap/Cdk16/Copg2/Cpt1a/Doc2b/Eipr1/Ensa/Exoc1/Frmd4a/Glrx/Golph3/Htt/Ica1/Idh2/Irs2/Jagn1/Kcnb1/Kcnj11/Lyst/Mpc2/Neo1/Nlgn2/Nos1/Osbp/Pde1c/Pfkfb2/Pfkl/Pick1/Pik3c3/Pla2g6/Prkce/Prkcq/Psmd9/Ptpn11/Ptpn23/Rab8a/Raf1/Rapgef4/Rims2/Rptor/Sec24a/Smad2/Snx19/Sri/Stx1a/Tango6/Ube2q1",114
"GO:0030032","GO:0030032","lamellipodium assembly","38/2715","63/9821",5.36031356570808e-08,1.88051548517512e-06,1.49911004480041e-06,"Dmtn/Vcl/Nck1/Ablim1/Avil/Arhgef7/Ablim2/Capzb/Twf1/Actr2/Arpc2/Cfl1/Nckap1/Twf2/Nup85/Fscn1/Cdc42/Abi2/Ablim3/Actr3/Aqp1/Arhgef6/Atp7a/Carmil1/Carmil2/Ccdc88a/Fgd4/Golph3/Hdac4/Itgb1/Kit/Nck2/Parvb/Sh2b1/Srgap2/Vav3/Wasf2/Wasf3",38
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","73/2715","152/9821",5.84334200527395e-08,2.03602705789205e-06,1.62308081908039e-06,"Ampd2/Sdha/Dip2a/Ndufs7/Paics/Map2k1/Vcp/Acat1/Adcy9/Ndufs1/Ak1/Eno1/Acly/Acot7/Dlat/Dld/Ndufa12/Ndufa9/Ndufa10/Acsl6/Atic/Sdhb/Gmpr/Ndufb5/Ndufv1/Mthfd1/Sdhc/Ndufv2/Ndufa7/Snca/Cmpk1/Ndufb3/Ndufb11/Gmps/Ndufb10/Ndufs3/Pdhb/Atp5pb/Aldoa/Ndufa3/Ndufa2/Ndufs6/Ndufs5/Ak2/Acsl4/Acss2/Adk/Adsl/Ak3/Ampd3/Cad/Coasy/Ctps2/Gart/Impdh2/Mpc1/Mpc2/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3/Nme1/Nme2/Nudt2/Pank4/Pdk2/Pdk3/Rfk/Stat3/Umps/Uprt",73
"GO:0090066","GO:0090066","regulation of anatomical structure size","160/2715","404/9821",7.37270738673642e-08,2.53443001576268e-06,2.02039787729782e-06,"Cttn/Add1/Dmtn/Sptan1/Dbnl/Mapt/Rtn4/Map1b/Clasp2/Picalm/Sptbn1/Nck1/Nefl/Grk2/G6pdx/Pclo/Gsk3b/Ist1/Nefm/Avil/Arhgap35/Add2/Tmod2/Dpysl2/Snx9/Capzb/Twf1/Pak1/Swap70/Bin1/Rufy3/Coro1a/Rap1gap2/Kank4/Slc12a2/Dbn1/Pfn1/Tmod1/Map2k1/Hsp90ab1/Atp2b1/Rock2/Pafah1b1/Snta1/Cdc42ep4/Rab21/Arpc2/Slc12a6/Cfl1/Chmp3/Baiap2l1/Gclm/Atp2b2/Tpm1/Dstn/Slc9a3r1/Wdr1/Nckap1/Gsn/Sod1/Twf2/Shtn1/Gdi1/Slc8a1/Dip2b/Tnr/Capn1/Ap2m1/Sod2/Omg/Rab3b/Mfn2/Cdc42ep1/Pdxp/Abcb8/Ezr/Actr3/Akt1/Akt3/Anxa7/Aqp1/Arf6/Arfgef1/Arhgap28/Arhgap5/Arpc1a/Arpc1b/Arpc3/Arpc5/Arpc5l/Atp7a/Baiap2/Bbs4/Bmpr2/Borcs5/Borcs6/Capg/Capza1/Carmil1/Carmil2/Cdk5/Cfl2/Cracd/Cyfip2/Cyrib/Deptor/Dock4/Dock5/Evl/Fchsd1/Fchsd2/Fgf13/Fmn1/Gclc/Golga4/Hip1r/Ilk/Kcnma1/L1cam/Lrrc8a/Macf1/Mt3/Mtpn/Naa80/Nck2/Nos1/Ntrk3/Ogt/Pak3/Pik3ca/Pla2g6/Pls1/Plxna4/Prkcd/Prkce/Prkg1/Pten/Ptk2b/Rab22a/Rdx/Rhoa/Rictor/Rptor/Sema4c/Sema4d/Sema4f/Shc1/Slc6a4/Snapin/Specc1l/Sptb/Ssh2/Tmsb4x/Trpv2/Tsc1/Tsc2/Ttl/Vasp/Washc1/Wnk3",160
"GO:0032412","GO:0032412","regulation of ion transmembrane transporter activity","89/2715","197/9821",8.17329513546259e-08,2.79090784558929e-06,2.22485697055855e-06,"Fhl1/Ank3/Mink1/Ehd3/Ppp3ca/Kif5b/Slc9a1/Park7/Ank2/Kcna1/Rph3a/Ahcyl1/Camk2d/Calm1/Stim1/Cfl1/Vamp2/Hk1/Slc9a3r1/Plcb1/Phb2/Cbarp/Prkca/Kcnc1/Myo5a/Ppp3cb/Ryr2/Atp1b1/Ywhah/Homer1/Cacng2/Wnk1/Rasgrf2/Ywhae/Atp1b2/Hcn2/Ndufa4/Slc6a9/Atp1b3/Atp7a/Cabp1/Cacna1a/Cacnb1/Cacnb3/Cacnb4/Cdk5/Chp1/Crbn/Dlg4/Dysf/Fgf12/Fgf13/Fxyd7/Glrx/Gnb5/Gopc/Hcn1/Hcn3/Hecw1/Hspa2/Htt/Itgb1/Kcnab1/Kcnj11/Nedd4/Nedd4l/Nipsnap2/Nlgn2/Oxsr1/Pde4d/Pla2g6/Ppp2ca/Ppp3cc/Ppp3r1/Pten/Ptk2b/Scn4b/Shank1/Slmap/Sri/Stac/Stac2/Stk39/Stom/Taco1/Vmp1/Wnk2/Wnk3/Wwp2",89
"GO:0042391","GO:0042391","regulation of membrane potential","126/2715","305/9821",1.22096181351741e-07,3.95808000559251e-06,3.15530371394672e-06,"Mapt/Afdn/Pex5l/Fhl1/Ank3/Ckap5/Ehd3/Sh3gl1/Ppp3ca/Grk2/Pclo/Gsk3b/Kif5b/Ppid/Clic1/Slc9a1/Park7/Kcna2/Ank2/Trpv1/Bin1/Kcna1/Atp1a1/Cntnap1/Oga/Camk2d/Dbn1/Crtc1/Arl6ip5/Snta1/Kcnab2/Vcp/Rims1/Gclm/Ndufs1/Kcnj10/Wdr1/Kcnq2/Slc29a1/Scn1a/Sod1/Dld/Shtn1/Slc8a1/Scn8a/Ryr2/Atp1b1/Ywhah/Ppa2/Cacng2/Sod2/Snca/Ywhae/Abat/Flna/Stx1b/Glra1/Got1/Dvl1/Gnaq/Atp1b2/Hcn2/Glrb/Mfn2/Mtch2/Zmpste24/Gabra3/Tbc1d24/Jup/Akt1/Atp1a4/Atp1b3/Baiap2/Bnip3/Cacna1a/Cacnb3/Cacnb4/Casp1/Cdk5/Cntnap2/Dgki/Dlg4/Fgf12/Fgf13/Gabra1/Gabra2/Gabrb3/Gclc/Glrx/Gna11/Hcn1/Hcn3/Hebp2/Insyn1/Kcnb1/Kcnd3/Kcnj11/Kcnma1/Mtmr2/Myh14/Ndufc2/Nedd4/Nedd4l/Nlgn2/Ntrk3/Pawr/Prdx3/Prkce/Pten/Ptk2b/Rab3gap1/Rapgef4/Rgs7/Rgs7bp/Rims2/Rims3/Scn4b/Scn9a/Shank1/Slc17a7/Slc4a8/Slmap/Src/Stx1a/Tusc2/Wwp2",126
"GO:0098840","GO:0098840","protein transport along microtubule","14/2715","15/9821",1.6561178997573e-07,5.04918802533147e-06,4.02511361726726e-06,"Map1a/Kif5b/Dlg2/Kif1a/Hspb1/Myo5a/Camsap3/Cep131/Clip3/Kif3a/Kif5a/Kif5c/Mapk8ip3/Rab27b",14
"GO:0099118","GO:0099118","microtubule-based protein transport","14/2715","15/9821",1.6561178997573e-07,5.04918802533147e-06,4.02511361726726e-06,"Map1a/Kif5b/Dlg2/Kif1a/Hspb1/Myo5a/Camsap3/Cep131/Clip3/Kif3a/Kif5a/Kif5c/Mapk8ip3/Rab27b",14
