"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009306","GO:0009306","protein secretion","33/630","262/9821",0.000143229082105194,0.00522724940674513,0.0046493074964961,"Ppp3ca/Sncg/Dnm1l/Cd2ap/Rab3c/Kif5b/Rab11fip5/Ppid/Park7/Rab15/Fga/Glud1/Fbn1/Cplx1/Dmtn/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pafah1b1/Pclo/Pfkm/Pik3c3/Prkcq/Ptpn23/Rab11b/Rab11fip2/Slc12a2/Srcin1/Syt7/Tmed10/Vsnl1",33
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","17/630","98/9821",0.000146065719280739,0.00528559848583691,0.004701205309232,"Aak1/Wasl/Cd2ap/Scyl2/C3/Ankrd13d/Ap2m1/Dnajc6/Flot1/Nedd4/Nsf/Numb/Pacsin1/Rab21/Smap1/Snap91/Synj1",17
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","12/630","55/9821",0.000149392461203074,0.00536055301963971,0.00476787262291633,"Sptan1/Avil/Add1/Sptbn1/Capzb/Add2/Arfgef1/Capza2/Dmtn/Prkcd/Tmod1/Tmod2",12
"GO:0007409","GO:0007409","axonogenesis","40/630","342/9821",0.000151344135419131,0.00538532881866408,0.00478990912800197,"Map6/Mapt/Ncam1/Map1b/Map1a/Nefm/Clasp2/Rtn4/Ank3/Numbl/Dock7/Nefh/Dpysl2/Kif5b/Dclk1/Fn1/Septin7/Ablim1/Actb/Atl1/Crmp1/Dst/Enah/Flot1/Gsk3b/Itgb1/Kif5a/Kif5c/L1cam/Lama3/Nefl/Numb/Pafah1b1/Rab21/Rufy3/Slc25a46/Snap91/Stmn1/Stxbp1/Tubb3",40
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","33/630","263/9821",0.000154067245042787,0.00543691848208844,0.00483579486832863,"Ppp3ca/Sncg/Dnm1l/Cd2ap/Rab3c/Kif5b/Rab11fip5/Ppid/Park7/Rab15/Fga/Glud1/Fbn1/Cplx1/Dmtn/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pafah1b1/Pclo/Pfkm/Pik3c3/Prkcq/Ptpn23/Rab11b/Rab11fip2/Slc12a2/Srcin1/Syt7/Tmed10/Vsnl1",33
"GO:0031623","GO:0031623","receptor internalization","18/630","108/9821",0.000159655571349464,0.00558794499723125,0.0049701233945545,"Scyl2/Dnm1/Cltc/Ankrd13d/Ap2b1/Ap2m1/Dnm3/Flot1/Grk2/Hgs/Itgb1/Nedd4/Nsf/Numb/Pacsin1/Snap25/Snx1/Synj1",18
"GO:0061564","GO:0061564","axon development","43/630","378/9821",0.000161803270396698,0.00561237080513854,0.00499184860469367,"Map6/Mapt/Ncam1/Map1b/Epb41l3/Map1a/Nefm/Clasp2/Rtn4/Ank3/Numbl/Dock7/Nefh/Dpysl2/Kif5b/Dclk1/Fn1/Septin7/Ablim1/Actb/Atl1/Camsap2/Crmp1/Dst/Enah/Flot1/Gsk3b/Itgb1/Kif5a/Kif5c/L1cam/Lama3/Nefl/Numb/Pafah1b1/Rab21/Rufy3/Slc25a46/Snap91/Stk24/Stmn1/Stxbp1/Tubb3",43
"GO:1903532","GO:1903532","positive regulation of secretion by cell","29/630","220/9821",0.00016298219668318,0.00561237080513854,0.00499184860469367,"Clasp2/Rtn4/Dnm1l/Cd2ap/Septin5/Dpysl2/Kif5b/Ppid/Pdcd6ip/Rab15/Fga/Glud1/Cadps/Gabbr1/Grk2/Hgs/Myo18a/Pex5l/Pfkm/Prkcq/Ptpn23/Slc12a2/Snap25/Stam/Stxbp1/Syt7/Tmed10/Vps4b/Vsnl1",29
"GO:0051051","GO:0051051","negative regulation of transport","39/630","333/9821",0.000177574171921966,0.00606593371285437,0.00539526410353225,"Mapt/Map1b/Ank3/Ppp3ca/Wnk1/Abr/Bag3/Arhgap1/Rab11fip5/Park7/Tpr/Rab23/Calm1/Vdac1/Fbn1/Ankrd13d/Bin1/Camk2d/Chp1/Coro1a/Dmtn/Gabbr1/Gnai2/Gnao1/Grk2/Lrsam1/Madd/Mup1/Ndufaf2/Nedd4/Nedd4l/Oxsr1/Pacsin1/Prom2/Sestd1/Smcr8/Srcin1/Vps4b/Vsnl1",39
"GO:0006906","GO:0006906","vesicle fusion","17/630","100/9821",0.000188424578028327,0.00638549958873776,0.00567949772369428,"Kif5b/Chmp4b/Sec22b/Snap29/Chmp3/Cav2/Chmp7/Chp1/Coro1a/Cplx1/Snap25/Snap47/Stx7/Stxbp1/Syt7/Trarg1/Vps8",17
"GO:0071692","GO:0071692","protein localization to extracellular region","33/630","266/9821",0.000191138487330311,0.00642646725118446,0.00571593586645471,"Ppp3ca/Sncg/Dnm1l/Cd2ap/Rab3c/Kif5b/Rab11fip5/Ppid/Park7/Rab15/Fga/Glud1/Fbn1/Cplx1/Dmtn/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pafah1b1/Pclo/Pfkm/Pik3c3/Prkcq/Ptpn23/Rab11b/Rab11fip2/Slc12a2/Srcin1/Syt7/Tmed10/Vsnl1",33
"GO:0043162","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","8/630","27/9821",0.000204304611854089,0.00680269995965976,0.00605057104756623,"Plaa/Chmp4b/Vps37a/Chmp7/Nedd4/Ptpn23/Stam/Vps4b",8
"GO:1901524","GO:1901524","regulation of mitophagy","5/630","10/9821",0.000205514823137262,0.00680269995965976,0.00605057104756623,"Tigar/Slc25a5/Vdac1/Slc25a4/Vps13c",5
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","12/630","57/9821",0.00021403682765519,0.00698243125598789,0.00621043065983096,"Tacc2/Dctn1/Camsap3/Dync1h1/Camsap1/Camsap2/Chp1/Clip2/Dst/Pafah1b1/Slain2/Slk",12
"GO:0031346","GO:0031346","positive regulation of cell projection organization","39/630","336/9821",0.00021421510410642,0.00698243125598789,0.00621043065983096,"Map6/Mapt/Map1b/Palm/Avil/Numbl/Wasl/Dnm1l/Bcas3/Afdn/Stmn2/Fn1/Septin7/Ehd1/Rala/Dpysl3/Actr2/Aqp1/Caprin1/Arap1/Coro1b/Dnm3/Dock11/Efemp1/Fnbp1l/Gsk3b/Itgb1/Katnb1/L1cam/Nefl/Numb/Pacsin1/Pafah1b1/Prkcq/Prom2/Rab21/Rufy3/Snap91/Stk24",39
"GO:0007052","GO:0007052","mitotic spindle organization","15/630","83/9821",0.000222333584855543,0.00719215460100884,0.00639696630110684,"Map4/Ckap5/Clasp2/Nudc/Tacc2/Dctn2/Dctn1/Chmp4b/Tpr/Dync1h1/Cltc/Chmp7/Eml1/Stmn1/Vps4b",15
"GO:0099500","GO:0099500","vesicle fusion to plasma membrane","7/630","21/9821",0.000227399177144972,0.00730071042412806,0.00649351983489561,"Snap29/Cplx1/Snap25/Snap47/Stxbp1/Syt7/Trarg1",7
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization","10/630","42/9821",0.000247879243884093,0.00789883859242596,0.00702551698298357,"Sptan1/Avil/Add1/Sptbn1/Capzb/Add2/Capza2/Dmtn/Tmod1/Tmod2",10
"GO:0006903","GO:0006903","vesicle targeting","11/630","50/9821",0.000259490209615422,0.00820757922265074,0.00730012223229974,"Clasp2/Exoc4/Arfgap2/Trappc12/Arfgap3/Chp1/Exoc3/Pclo/Tmed10/Trappc9/Ykt6",11
"GO:0016482","GO:0016482","cytosolic transport","21/630","142/9821",0.000268018341778546,0.0083633921034776,0.00743870792785583,"Eps15/Washc2/Usp7/Kif5b/Mapk3/Dctn1/Snx2/Actr2/Cltc/Coro1a/Ehd3/Gak/Kif5a/Pik3c3/Ptpn23/Rab21/Rab6b/Snx1/Syt7/Ube2o/Ykt6",21
"GO:0048284","GO:0048284","organelle fusion","20/630","132/9821",0.00026833365765256,0.0083633921034776,0.00743870792785583,"Dnm1l/Kif5b/Chmp4b/Sec22b/Snap29/Chmp3/Cav2/Chmp7/Chp1/Coro1a/Cplx1/Huwe1/Snap25/Snap47/Stx7/Stxbp1/Syt7/Trarg1/Vcpip1/Vps8",20
"GO:0022604","GO:0022604","regulation of cell morphogenesis","33/630","272/9821",0.000290064908879897,0.00892452661810308,0.00793780156245924,"Epb41l3/Palm/Numbl/Dnm1l/Plaa/Myh9/Arhgdia/Fermt2/Afdn/Fn1/Capzb/Rcc2/Actr2/Smurf1/Postn/Caprin1/Arap1/Arhgef18/Bcar1/Camsap1/Cd44/Coro1a/Coro1b/Dmtn/Fmnl1/Itsn2/Myl12b/Nedd4l/Numb/Pafah1b1/Palmd/Pdzd8/Rab21",33
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","22/630","153/9821",0.000290517377029585,0.00892452661810308,0.00793780156245924,"Palm/Map4/Avil/Wasl/Bcas3/Septin7/Capzb/Rala/Dpysl3/Rcc2/Actr2/Aqp1/Arap1/Arhgap44/Cyld/Dmtn/Dnm3/Dock11/Fnbp1l/Gsk3b/Prkcd/Prkcq",22
